199,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Niños Héroes,25001
200,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Lomas del Refugio,25001
201,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Las Rosas,25001
202,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Colinas de San Lorenzo,25001
203,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Parajes de Santa Elena,25001
204,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Hacienda las Isabeles,25001
205,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villas de la Angostura,25001
206,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Ampliación la Estrella,25001
207,25084,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Nuevo Teresitas,25001
208,25085,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Guadalupe Victoria,25001
209,25085,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Rincón de Foret,25001
210,25085,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Foret,25001
211,25085,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Genaro Vázquez Rojas,25001
212,25085,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Latifundio,25001
213,25086,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Burócratas Municipales,25001
214,25086,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Ampliación 26 de Marzo,25001
215,25086,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Privada Colombia,25001
216,25087,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Ampliación Girasol,25001
217,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Hacienda Narro,25001
218,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villas de San Francisco,25001
219,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Viñedos el Álamo,25001
220,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Agua Nueva,25001
221,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Ricardo Flores Magón,25001
222,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nueva Jerusalén,25001
223,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Álamo,25001
224,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,23 de Noviembre,25001
225,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Progreso,25001
226,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,María del Carmen Cavazos,25001
227,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Australia,25001
228,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,12 de Octubre,25001
229,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Esperanza,25001
230,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,San Juanita,25001
231,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Álamo II,25001
232,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Mario Ortiz Rodríguez,25001
233,25088,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,El Álamo,25001
234,25090,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lomas de Lourdes,25001
235,25090,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Valle Dorado,25001
236,25092,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lomas de Santa Cruz,25001
